"","makespan","totalCosts","vmType","provisioningRate","numVmsStart","numVmsTotal","numVmsUnused","capacityInterruptionRate","numInterruptions","daxFiles","schedulingPlanningAlgorithm","makespan","totalCosts","vmType","provisioningRate","numVmsStart","numVmsTotal","numVmsUnused","capacityInterruptionRate","numInterruptions","daxFiles","schedulingPlanningAlgorithm"
"8378",177.616848860704,0.0569,"SPOT",1,6,9,0,0.25,1,"Montage_1000.xml|","EVOLUTION",382.265116943189,0.1138,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"8379",182.446893622024,0.1078,"SPOT",1,7,9,0,0.25,3,"Montage_1000.xml|","EVOLUTION",441.284086098543,0.0987,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"8380",183.430961689291,0.0444,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",441.615217998995,0.3029,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"8381",389.732867119156,0.0961,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",370.257414655606,0.0977,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"8382",388.588591654098,0.1288,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",370.792128018061,0.1801,"SPOT",1,6,8,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"8389",418.200804650579,0.1393,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",368.067450100554,0.2382,"SPOT",1,6,9,0,0.3,3,"Montage_1000.xml|","EVOLUTION"
"8390",421.651742659628,0.1057,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",364.474865962796,0.1341,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"8391",393.954107642032,0.1119,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",419.470215434893,0.0893,"SPOT",1,6,6,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"8392",394.345408144797,0.14,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",429.018363901459,0.3073,"SPOT",1,6,10,0,0.3,4,"Montage_1000.xml|","EVOLUTION"
"8393",379.932735570639,0.0934,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",369.30432790347,0.0789,"SPOT",1,6,6,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"8394",379.315741025642,0.2765,"SPOT",1,6,10,0,0.25,4,"Montage_1000.xml|","EVOLUTION",370.498070990449,0.1152,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"8401",178.450949824032,0.0378,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",176.627844519859,0.0378,"SPOT",1,6,6,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"8402",182.595295902464,0.093,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",184.795474434389,0.1112,"SPOT",1,6,9,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"8403",190.857859604633,0.0537,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",184.419299069884,0.0994,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"8404",183.812364353947,0.1243,"SPOT",1,6,10,0,0.25,4,"Montage_1000.xml|","EVOLUTION",185.657408119658,0.056,"SPOT",1,6,9,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"8405",182.385211814982,0.0471,"SPOT",1,6,8,0,0.25,0,"Montage_1000.xml|","EVOLUTION",183.950269808949,0.0572,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"8406",181.656534841629,0.0439,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",185.096296405229,0.0444,"SPOT",1,6,7,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"8413",182.303728280543,0.0444,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",183.084027249875,0.0616,"SPOT",1,6,9,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"8414",183.211635746606,0.0977,"SPOT",1,6,9,0,0.25,3,"Montage_1000.xml|","EVOLUTION",182.444844726709,0.0515,"SPOT",1,6,8,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"8415",183.097198520205,0.115,"SPOT",1,6,8,0,0.25,0,"Montage_1000.xml|","EVOLUTION",181.46460115636,0.0444,"SPOT",1,6,7,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"8416",183.001801483157,0.0447,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",177.188923453997,0.0378,"SPOT",1,6,6,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"8417",183.31475693816,0.0478,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",183.000254755196,0.1046,"SPOT",1,6,8,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"8418",178.739872649573,0.0862,"SPOT",1,6,8,0,0.25,0,"Montage_1000.xml|","EVOLUTION",182.895199170438,0.0551,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"8425",181.686220789341,0.048,"SPOT",1,6,8,0,0.25,1,"Montage_1000.xml|","EVOLUTION",177.188923453997,0.0377,"SPOT",1,6,6,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"8426",181.001172951232,0.1255,"SPOT",1,6,11,0,0.25,0,"Montage_1000.xml|","EVOLUTION",183.237639483806,0.1251,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"8427",177.188923453997,0.0377,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",178.740146832579,0.0451,"SPOT",1,6,7,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"8428",183.341535595777,0.1097,"SPOT",1,6,10,0,0.25,4,"Montage_1000.xml|","EVOLUTION",187.229940617349,0.1321,"SPOT",1,7,9,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"8429",178.596008421317,0.038,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",180.701409703369,0.1152,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"8430",177.526571367521,0.0378,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",181.124077224736,0.0441,"SPOT",1,6,7,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"8437",188.876297155534,0.1352,"SPOT",1,7,8,0,0.25,1,"Montage_1000.xml|","EVOLUTION",177.526571367521,0.0378,"SPOT",1,6,6,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"8438",177.44679032177,0.0375,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",180.093639291101,0.0579,"SPOT",1,6,9,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"8439",181.230155825323,0.0578,"SPOT",1,6,8,0,0.25,1,"Montage_1000.xml|","EVOLUTION",184.762980593263,0.0635,"SPOT",1,6,7,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"8440",183.254680278491,0.1266,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",182.885425791855,0.0439,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"8441",183.280379788839,0.0912,"SPOT",1,6,7,0,0.25,0,"Montage_1000.xml|","EVOLUTION",183.21679190548,0.0534,"SPOT",1,6,8,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"8442",183.532657566617,0.0534,"SPOT",1,6,9,0,0.25,3,"Montage_1000.xml|","EVOLUTION",186.57583774351,0.0485,"SPOT",1,7,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"8449",183.394705382171,0.076,"SPOT",1,6,10,0,0.25,2,"Montage_1000.xml|","EVOLUTION",185.585843539467,0.117,"SPOT",1,6,9,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"8450",183.084485419809,0.111,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",181.069972649573,0.0439,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"8451",183.324024057315,0.0599,"SPOT",1,6,9,0,0.25,3,"Montage_1000.xml|","EVOLUTION",182.487085143288,0.0545,"SPOT",1,6,8,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"8452",177.526571367521,0.0376,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",183.562077124183,0.1253,"SPOT",1,6,8,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"8453",177.53083743087,0.0587,"SPOT",1,6,7,0,0.25,0,"Montage_1000.xml|","EVOLUTION",183.422438788336,0.052,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"8454",184.52171526371,0.0678,"SPOT",1,7,9,0,0.25,3,"Montage_1000.xml|","EVOLUTION",178.740134791352,0.0569,"SPOT",1,6,8,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"8461",182.366589603157,0.0478,"SPOT",1,7,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",181.153161437909,0.0404,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"8462",178.450949824032,0.0378,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",177.188923453997,0.0377,"SPOT",1,6,6,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"8463",182.342231523379,0.0721,"SPOT",1,6,8,0,0.25,0,"Montage_1000.xml|","EVOLUTION",182.084144318753,0.0499,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"8464",180.823071040724,0.0452,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",181.067904524887,0.0444,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"8465",183.504483182504,0.04,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",181.803747310206,0.0642,"SPOT",1,6,9,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"8466",184.847957440925,0.1139,"SPOT",1,6,10,0,0.25,4,"Montage_1000.xml|","EVOLUTION",178.096065057818,0.0436,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"8473",184.485203142283,0.1202,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",179.479911915535,0.0379,"SPOT",1,6,6,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"8474",177.02320925088,0.045,"SPOT",1,6,7,0,0.25,0,"Montage_1000.xml|","EVOLUTION",183.437877928607,0.1025,"SPOT",1,6,9,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"8475",184.287632327803,0.1138,"SPOT",1,6,9,0,0.25,3,"Montage_1000.xml|","EVOLUTION",180.53452659628,0.0439,"SPOT",1,6,7,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"8476",177.521078355958,0.0402,"SPOT",1,6,7,0,0.25,0,"Montage_1000.xml|","EVOLUTION",184.690293187532,0.0522,"SPOT",1,6,9,0,0.3,3,"Montage_1000.xml|","EVOLUTION"
"8477",184.320488025215,0.0642,"SPOT",1,7,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",183.6726028909,0.1063,"SPOT",1,6,9,0,0.3,3,"Montage_1000.xml|","EVOLUTION"
"8478",184.584509225742,0.0556,"SPOT",1,6,9,0,0.25,3,"Montage_1000.xml|","EVOLUTION",182.666489115133,0.0562,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"8485",177.526571266968,0.0453,"SPOT",1,6,7,0,0.25,0,"Montage_1000.xml|","EVOLUTION",183.681651985923,0.049,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"8486",181.392632126697,0.106,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",182.11587817999,0.0471,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"8487",184.330998592258,0.114,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",179.860325992961,0.1088,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"8488",181.325308496732,0.0455,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",182.570942709905,0.0542,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"8489",178.825028381096,0.0492,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",177.228925967823,0.0916,"SPOT",1,6,8,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"8490",177.526571367521,0.0376,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",181.912438612368,0.0559,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"8497",183.137955731524,0.0543,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",184.310994922072,0.0442,"SPOT",1,6,7,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"8498",185.80848548733,0.1258,"SPOT",1,6,10,0,0.25,4,"Montage_1000.xml|","EVOLUTION",184.793331850176,0.046,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"8499",177.228661010558,0.0378,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",178.740148919055,0.0395,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"8500",184.984919504433,0.1298,"SPOT",1,6,9,0,0.25,3,"Montage_1000.xml|","EVOLUTION",182.18921055807,0.0949,"SPOT",1,6,8,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"8501",182.309291839366,0.1165,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",182.561867496229,0.1391,"SPOT",1,6,8,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"8502",183.668194117647,0.0639,"SPOT",1,6,7,0,0.25,0,"Montage_1000.xml|","EVOLUTION",185.358906988436,0.0476,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"8509",184.046817169432,0.114,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",184.526027802916,0.0588,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"8510",177.228661010558,0.0375,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",185.737087863082,0.0979,"SPOT",1,6,8,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"8511",182.114300276521,0.0446,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",182.626031825038,0.1244,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"8512",184.812330241328,0.1026,"SPOT",1,6,8,0,0.25,0,"Montage_1000.xml|","EVOLUTION",182.6512440962,0.0493,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"8513",184.058632151835,0.1204,"SPOT",1,6,9,0,0.25,3,"Montage_1000.xml|","EVOLUTION",179.134708697838,0.0381,"SPOT",1,6,6,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"8514",182.680037732529,0.0482,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",182.109511764706,0.066,"SPOT",1,6,9,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"8521",182.221220110608,0.0774,"SPOT",1,6,8,0,0.25,1,"Montage_1000.xml|","EVOLUTION",182.767299296129,0.0559,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"8522",181.264724786325,0.0435,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",177.52108280543,0.0377,"SPOT",1,6,6,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"8523",183.405926395173,0.0995,"SPOT",1,6,9,0,0.25,0,"Montage_1000.xml|","EVOLUTION",182.889571116139,0.1164,"SPOT",1,6,7,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"8524",182.238756963298,0.0519,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",177.530891226747,0.0669,"SPOT",1,6,8,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"8525",181.236460862184,0.0465,"SPOT",1,6,8,0,0.25,0,"Montage_1000.xml|","EVOLUTION",179.164246832579,0.0401,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"8526",183.454544997486,0.0501,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",182.659422473605,0.0473,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"8533",184.651356303155,0.0904,"SPOT",1,6,10,0,0.25,0,"Montage_1000.xml|","EVOLUTION",184.839021985861,0.1074,"SPOT",1,6,9,0,0.3,3,"Montage_1000.xml|","EVOLUTION"
"8534",182.218196958271,0.0979,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",182.807329688286,0.0574,"SPOT",1,6,8,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"8535",186.103151458019,0.0445,"SPOT",1,6,7,0,0.25,0,"Montage_1000.xml|","EVOLUTION",177.526571367521,0.0376,"SPOT",1,6,6,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"8536",181.416291000503,0.0606,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",178.450949824032,0.0381,"SPOT",1,6,6,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"8537",183.509959970645,0.052,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",179.304603971845,0.0472,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"8538",177.188923453997,0.0377,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",178.450949824032,0.0379,"SPOT",1,6,6,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"8545",179.517453418803,0.0382,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",177.188923453997,0.0377,"SPOT",1,6,6,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"8546",177.188923453997,0.0378,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",182.742804675716,0.0548,"SPOT",1,6,9,0,0.3,3,"Montage_1000.xml|","EVOLUTION"
"8547",182.544757415787,0.0454,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",178.45120462544,0.0454,"SPOT",1,6,7,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"8548",183.977357792861,0.0962,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",182.800789341378,0.0583,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"8549",184.186424157869,0.1,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",177.526571367521,0.0376,"SPOT",1,6,6,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"8550",183.497701170293,0.0832,"SPOT",1,6,9,0,0.25,0,"Montage_1000.xml|","EVOLUTION",183.062171920563,0.0462,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"8557",178.739883710407,0.0377,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",181.88167297637,0.0966,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"8558",183.886413489701,0.1006,"SPOT",1,6,9,0,0.25,1,"Montage_1000.xml|","EVOLUTION",179.020985897436,0.0516,"SPOT",1,6,8,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"8559",183.177247963801,0.0456,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",182.998894042232,0.0524,"SPOT",1,6,7,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"8560",177.615173604826,0.0406,"SPOT",1,6,7,0,0.25,0,"Montage_1000.xml|","EVOLUTION",183.035811016609,0.1218,"SPOT",1,6,9,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"8561",185.297400175968,0.0663,"SPOT",1,6,8,0,0.25,0,"Montage_1000.xml|","EVOLUTION",184.489735319256,0.0726,"SPOT",1,6,8,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"8562",177.228661010558,0.0376,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",183.224218283444,0.05,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"8569",183.951371116139,0.119,"SPOT",1,6,10,0,0.25,0,"Montage_1000.xml|","EVOLUTION",177.228917018602,0.0849,"SPOT",1,6,7,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"8570",183.47124379085,0.0526,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",178.450949824032,0.038,"SPOT",1,6,6,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"8571",182.127949144881,0.0473,"SPOT",1,6,7,0,0.25,0,"Montage_1000.xml|","EVOLUTION",180.123758169935,0.0433,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"8572",180.380516716943,0.0382,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",182.359879156699,0.0509,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"8573",182.771208597285,0.0413,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",182.452889402027,0.1191,"SPOT",1,7,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"8574",187.490099975441,0.0575,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",178.739883710407,0.038,"SPOT",1,6,6,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"8581",182.343041452992,0.1095,"SPOT",1,6,8,0,0.25,1,"Montage_1000.xml|","EVOLUTION",182.119931749623,0.0415,"SPOT",1,6,7,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"8582",182.369114831574,0.0969,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",183.444686228781,0.0524,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"8583",178.739883710407,0.0381,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",182.573726897939,0.1176,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"8584",177.188908195073,0.0428,"SPOT",1,6,7,0,0.25,0,"Montage_1000.xml|","EVOLUTION",182.477091603821,0.0602,"SPOT",1,6,9,0,0.3,3,"Montage_1000.xml|","EVOLUTION"
"8585",177.52108280543,0.0376,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",183.160648541981,0.146,"SPOT",1,6,9,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"8586",189.021739659762,0.106,"SPOT",1,6,10,0,0.25,1,"Montage_1000.xml|","EVOLUTION",182.154733609854,0.1187,"SPOT",1,6,9,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"8593",180.76789695827,0.0381,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",179.506553946707,0.0382,"SPOT",1,6,6,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"8594",183.524245651081,0.1211,"SPOT",1,6,11,0,0.25,4,"Montage_1000.xml|","EVOLUTION",183.506857239819,0.0972,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"8595",178.7398760181,0.0516,"SPOT",1,6,8,0,0.25,0,"Montage_1000.xml|","EVOLUTION",182.608285620915,0.0531,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"8596",177.526571266968,0.0452,"SPOT",1,6,7,0,0.25,0,"Montage_1000.xml|","EVOLUTION",184.641195564902,0.0632,"SPOT",1,6,7,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"8597",181.840170537959,0.0405,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",184.579515489518,0.0906,"SPOT",1,6,9,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"8598",183.555469054802,0.1098,"SPOT",1,6,9,0,0.25,0,"Montage_1000.xml|","EVOLUTION",178.450939240824,0.0427,"SPOT",1,6,7,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"8605",185.355810030166,0.094,"SPOT",1,6,8,0,0.25,1,"Montage_1000.xml|","EVOLUTION",183.407094645551,0.0441,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"8606",184.514519632982,0.0463,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",182.073707013575,0.0641,"SPOT",1,6,7,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"8607",179.350852212167,0.038,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",182.724255077929,0.0629,"SPOT",1,6,9,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"8608",185.788471995978,0.1172,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",182.711355656109,0.1153,"SPOT",1,6,9,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"8609",181.92755188537,0.0401,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",185.293571367522,0.0446,"SPOT",1,6,7,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"8610",182.846643338361,0.0541,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",183.496734342955,0.1029,"SPOT",1,6,9,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"8617",182.003772197084,0.1217,"SPOT",1,6,9,0,0.25,2,"Montage_1000.xml|","EVOLUTION",184.761823026647,0.0416,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"8618",178.739883710407,0.0379,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",183.204842705395,0.1041,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"8619",181.820696606335,0.0446,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",184.698689785145,0.0991,"SPOT",1,6,9,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"8620",178.744401231775,0.0593,"SPOT",1,6,7,0,0.25,0,"Montage_1000.xml|","EVOLUTION",183.434636450478,0.1291,"SPOT",1,6,11,0,0.3,5,"Montage_1000.xml|","EVOLUTION"
"8621",178.739883710407,0.0381,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",180.909901483157,0.0517,"SPOT",1,6,7,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"8622",182.007050904977,0.0403,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",180.113444958546,0.1168,"SPOT",1,7,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"8629",184.22793381096,0.0489,"SPOT",1,6,8,0,0.25,1,"Montage_1000.xml|","EVOLUTION",184.360962443439,0.1149,"SPOT",1,6,10,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"8630",182.088687933635,0.0642,"SPOT",1,6,8,0,0.25,1,"Montage_1000.xml|","EVOLUTION",180.244582126697,0.0402,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
