"id","dateTime","numJobs","numWarnings","numInterruptions","numVmsStart","numVmsTotal","numVmsUnused","makespan","totalCosts","id..11","expId","numOfRuns","region","availabilityZone","operatingSystem","checkpointingEnabled","daxFiles","schedulingPlanningAlgorithm","biddingStrategy","biddingParameter","purchaseStrategy","resultDatabase","timestampProvider","spotPriceDatabase","spotPriceTable","checkpointTimeBounds","migrationTimeBounds","waitingTimes"
55,"2019-07-18T11:42:57.504",1000,1,1,6,7,0,168.066363800905,0.0514,55,55,30,"us-east-1","A","LINUX","true","config/dax/Montage_1000.xml|","HEFT","ON_DEMAND_BID_PRICE",0,"SAME_ON_DEMAND","results/examples/api/scheduleTests.db","","","","1.0-5.0","1.0-5.0","timeRange=0.0-4.0 fulfillmentProbability=1.0|"
56,"2019-07-18T11:42:59.132",1000,1,1,6,7,0,172.161125163399,0.0382,56,56,30,"us-east-1","A","LINUX","true","config/dax/Montage_1000.xml|","HEFT","ON_DEMAND_BID_PRICE",0,"SAME_ON_DEMAND","results/examples/api/scheduleTests.db","","","","1.0-5.0","1.0-5.0","timeRange=0.0-4.0 fulfillmentProbability=1.0|"
57,"2019-07-18T11:43:00.538",1000,0,0,6,6,0,162.813806535947,0.0343,57,57,30,"us-east-1","A","LINUX","true","config/dax/Montage_1000.xml|","HEFT","ON_DEMAND_BID_PRICE",0,"SAME_ON_DEMAND","results/examples/api/scheduleTests.db","","","","1.0-5.0","1.0-5.0","timeRange=0.0-4.0 fulfillmentProbability=1.0|"
58,"2019-07-18T11:43:01.860",1000,3,2,6,9,0,171.595779989945,0.0662,58,58,30,"us-east-1","A","LINUX","true","config/dax/Montage_1000.xml|","HEFT","ON_DEMAND_BID_PRICE",0,"SAME_ON_DEMAND","results/examples/api/scheduleTests.db","","","","1.0-5.0","1.0-5.0","timeRange=0.0-4.0 fulfillmentProbability=1.0|"
59,"2019-07-18T11:43:03.555",1000,0,0,6,6,0,163.656354776269,0.0345,59,59,30,"us-east-1","A","LINUX","true","config/dax/Montage_1000.xml|","HEFT","ON_DEMAND_BID_PRICE",0,"SAME_ON_DEMAND","results/examples/api/scheduleTests.db","","","","1.0-5.0","1.0-5.0","timeRange=0.0-4.0 fulfillmentProbability=1.0|"
60,"2019-07-18T11:43:04.902",1000,0,0,6,6,0,163.156088838612,0.0345,60,60,30,"us-east-1","A","LINUX","true","config/dax/Montage_1000.xml|","HEFT","ON_DEMAND_BID_PRICE",0,"SAME_ON_DEMAND","results/examples/api/scheduleTests.db","","","","1.0-5.0","1.0-5.0","timeRange=0.0-4.0 fulfillmentProbability=1.0|"
61,"2019-07-18T11:43:06.203",1000,0,0,6,6,0,163.842612543992,0.0348,61,61,30,"us-east-1","A","LINUX","true","config/dax/Montage_1000.xml|","HEFT","ON_DEMAND_BID_PRICE",0,"SAME_ON_DEMAND","results/examples/api/scheduleTests.db","","","","1.0-5.0","1.0-5.0","timeRange=0.0-4.0 fulfillmentProbability=1.0|"
62,"2019-07-18T11:43:07.520",1000,1,0,7,7,0,166.61449061312,0.0535,62,62,30,"us-east-1","A","LINUX","true","config/dax/Montage_1000.xml|","HEFT","ON_DEMAND_BID_PRICE",0,"SAME_ON_DEMAND","results/examples/api/scheduleTests.db","","","","1.0-5.0","1.0-5.0","timeRange=0.0-4.0 fulfillmentProbability=1.0|"
63,"2019-07-18T11:43:08.997",1000,0,0,6,6,0,163.112053192559,0.0345,63,63,30,"us-east-1","A","LINUX","true","config/dax/Montage_1000.xml|","HEFT","ON_DEMAND_BID_PRICE",0,"SAME_ON_DEMAND","results/examples/api/scheduleTests.db","","","","1.0-5.0","1.0-5.0","timeRange=0.0-4.0 fulfillmentProbability=1.0|"
64,"2019-07-18T11:43:10.265",1000,0,0,6,6,0,163.80604725993,0.0345,64,64,30,"us-east-1","A","LINUX","true","config/dax/Montage_1000.xml|","HEFT","ON_DEMAND_BID_PRICE",0,"SAME_ON_DEMAND","results/examples/api/scheduleTests.db","","","","1.0-5.0","1.0-5.0","timeRange=0.0-4.0 fulfillmentProbability=1.0|"
65,"2019-07-18T11:43:11.539",1000,3,1,6,9,0,170.70311473102,0.0555,65,65,30,"us-east-1","A","LINUX","true","config/dax/Montage_1000.xml|","HEFT","ON_DEMAND_BID_PRICE",0,"SAME_ON_DEMAND","results/examples/api/scheduleTests.db","","","","1.0-5.0","1.0-5.0","timeRange=0.0-4.0 fulfillmentProbability=1.0|"
66,"2019-07-18T11:43:12.929",1000,1,1,6,7,0,168.941532151835,0.0424,66,66,30,"us-east-1","A","LINUX","true","config/dax/Montage_1000.xml|","HEFT","ON_DEMAND_BID_PRICE",0,"SAME_ON_DEMAND","results/examples/api/scheduleTests.db","","","","1.0-5.0","1.0-5.0","timeRange=0.0-4.0 fulfillmentProbability=1.0|"
67,"2019-07-18T11:43:14.264",1000,0,0,6,6,0,163.225490925088,0.0345,67,67,30,"us-east-1","A","LINUX","true","config/dax/Montage_1000.xml|","HEFT","ON_DEMAND_BID_PRICE",0,"SAME_ON_DEMAND","results/examples/api/scheduleTests.db","","","","1.0-5.0","1.0-5.0","timeRange=0.0-4.0 fulfillmentProbability=1.0|"
68,"2019-07-18T11:43:15.526",1000,0,0,6,6,0,163.034166515837,0.0344,68,68,30,"us-east-1","A","LINUX","true","config/dax/Montage_1000.xml|","HEFT","ON_DEMAND_BID_PRICE",0,"SAME_ON_DEMAND","results/examples/api/scheduleTests.db","","","","1.0-5.0","1.0-5.0","timeRange=0.0-4.0 fulfillmentProbability=1.0|"
69,"2019-07-18T11:43:16.878",1000,0,0,6,6,0,163.021464806435,0.0345,69,69,30,"us-east-1","A","LINUX","true","config/dax/Montage_1000.xml|","HEFT","ON_DEMAND_BID_PRICE",0,"SAME_ON_DEMAND","results/examples/api/scheduleTests.db","","","","1.0-5.0","1.0-5.0","timeRange=0.0-4.0 fulfillmentProbability=1.0|"
70,"2019-07-18T11:43:18.158",1000,0,0,6,6,0,162.702016289593,0.0344,70,70,30,"us-east-1","A","LINUX","true","config/dax/Montage_1000.xml|","HEFT","ON_DEMAND_BID_PRICE",0,"SAME_ON_DEMAND","results/examples/api/scheduleTests.db","","","","1.0-5.0","1.0-5.0","timeRange=0.0-4.0 fulfillmentProbability=1.0|"
